state,name,lat,lon
MN,Otter Tail County,46.405727,-95.714581
MN,Pennington County,48.069247,-96.037725
MN,Pine County,46.10094,-92.763094
MN,Pipestone County,44.015361,-96.257015
MN,Polk County,47.774254,-96.400027
MN,Pope County,45.589623,-95.446705
MN,Ramsey County,45.015204,-93.099965
MN,Red Lake County,47.865487,-96.08718
MN,Redwood County,44.403536,-95.254241
MN,Renville County,44.723697,-94.955617
MN,Rice County,44.350775,-93.298513
MN,Rock County,43.669587,-96.263238
MN,Roseau County,48.761068,-95.821504
MN,St. Louis County,47.578635,-92.514585
MN,Scott County,44.651811,-93.533733
MN,Sherburne County,45.453176,-93.76913
MN,Sibley County,44.575734,-94.230123
MN,Stearns County,45.555235,-94.610482
MN,Steele County,44.015261,-93.220453
MN,Stevens County,45.593461,-95.992315
MN,Swift County,45.27581,-95.690124
MN,Todd County,46.066569,-94.900576
MN,Traverse County,45.769935,-96.474832
MN,Wabasha County,44.289634,-92.233454
MN,Wadena County,46.586986,-94.988608
MN,Waseca County,44.01846,-93.589844
MN,Washington County,45.037929,-92.890117
MN,Watonwan County,43.978109,-94.613798
MN,Wilkin County,46.362335,-96.476657
MN,Winona County,43.981353,-91.777044
MN,Wright County,45.175091,-93.966396
MN,Yellow Medicine County,44.715736,-95.862756
MS,Adams County,31.486224,-91.351797
MS,Alcorn County,34.886569,-88.581109
MS,Amite County,31.203933,-90.795542
MS,Attala County,33.090468,-89.588622
MS,Benton County,34.809593,-89.200213
MS,Bolivar County,33.799139,-90.88412
MS,Calhoun County,33.936634,-89.337114
MS,Carroll County,33.440795,-89.918887
MS,Chickasaw County,33.933277,-88.947558
MS,Choctaw County,33.345964,-89.251332
MS,Claiborne County,31.97281,-90.915424
MS,Clarke County,32.045374,-88.687976
MS,Clay County,33.65967,-88.782468
MS,Coahoma County,34.230316,-90.60401
MS,Copiah County,31.866915,-90.448758
MS,Covington County,31.633331,-89.548897
MS,DeSoto County,34.874922,-89.991211
MS,Forrest County,31.18858,-89.259447
MS,Franklin County,31.477773,-90.895457
MS,George County,30.855431,-88.642268
MS,Greene County,31.212845,-88.634811
MS,Grenada County,33.770031,-89.80274
MS,Hancock County,30.391641,-89.482791
MS,Harrison County,30.416536,-89.083376
MS,Hinds County,32.267788,-90.466017
MS,Holmes County,33.125942,-90.091197
MS,Humphreys County,33.130996,-90.523421
MS,Issaquena County,32.755539,-91.003535
MS,Itawamba County,34.281075,-88.363127
MS,Jackson County,30.456005,-88.625101
MS,Jasper County,32.016748,-89.119176
MS,Jefferson County,31.733633,-91.043878
MS,Jefferson Davis County,31.564808,-89.827086
MS,Jones County,31.616601,-89.168532
MS,Kemper County,32.750136,-88.625631
MS,Lafayette County,34.353078,-89.485385
MS,Lamar County,31.197586,-89.506369
MS,Lauderdale County,32.403998,-88.660449
MS,Lawrence County,31.550009,-90.10753
MS,Leake County,32.76063,-89.52225
MS,Lee County,34.29237,-88.682439
MS,Leflore County,33.54979,-90.294934
MS,Lincoln County,31.535216,-90.453566
MS,Lowndes County,33.471424,-88.439723
MS,Madison County,32.63437,-90.03416
MS,Marion County,31.230167,-89.821712
MS,Marshall County,34.76619,-89.504231
MS,Monroe County,33.89003,-88.485038
MS,Montgomery County,33.500714,-89.639625
MS,Neshoba County,32.752518,-89.119274
MS,Newton County,32.40197,-89.118412
MS,Noxubee County,33.106606,-88.566152
MS,Oktibbeha County,33.422313,-88.876151
MS,Panola County,34.365205,-89.963065
MS,Pearl River County,30.774793,-89.586904
MS,Perry County,31.169307,-88.988755
MS,Pike County,31.177516,-90.397725
MS,Pontotoc County,34.227081,-89.037239
MS,Prentiss County,34.620566,-88.522184
MS,Quitman County,34.252833,-90.290171
MS,Rankin County,32.267123,-89.946063
MS,Scott County,32.411959,-89.533486
MS,Sharkey County,32.892395,-90.827613
MS,Simpson County,31.902505,-89.917709
MS,Smith County,32.019029,-89.494876
MS,Stone County,30.790184,-89.112297
MS,Sunflower County,33.605529,-90.59509
MS,Tallahatchie County,33.954529,-90.172243
MS,Tate County,34.649553,-89.943105
MS,Tippah County,34.763618,-88.918819
MS,Tishomingo County,34.738835,-88.234827
MS,Tunica County,34.652201,-90.37177
MS,Union County,34.489533,-89.002339
MS,Walthall County,31.164492,-90.103431
MS,Warren County,32.356095,-90.852384
MS,Washington County,33.273174,-90.944446
MS,Wayne County,31.642503,-88.678214
MS,Webster County,33.612061,-89.283961
MS,Wilkinson County,31.161091,-91.324617
MS,Winston County,33.078724,-89.037391
MS,Yalobusha County,34.030666,-89.703807
MS,Yazoo County,32.765675,-90.387928
MO,Adair County,40.190666,-92.603592
MO,Andrew County,39.988863,-94.803551
MO,Atchison County,40.431846,-95.437555
MO,Audrain County,39.214481,-91.843418
MO,Barry County,36.699376,-93.834334
MO,Barton County,37.500799,-94.344089
MO,Bates County,38.257217,-94.339246
MO,Benton County,38.301036,-93.287942
MO,Bollinger County,37.318427,-90.024645
MO,Boone County,38.989861,-92.310202
MO,Buchanan County,39.660369,-94.808173
MO,Butler County,36.71518,-90.40313
MO,Caldwell County,39.658998,-93.979179
MO,Callaway County,38.835547,-91.923446
MO,Camden County,38.026527,-92.765327
MO,Cape Girardeau County,37.384141,-89.685658
MO,Carroll County,39.427375,-93.500227
MO,Carter County,36.944858,-90.945705
MO,Cass County,38.646474,-94.354547
MO,Cedar County,37.733655,-93.850014
MO,Chariton County,39.517968,-92.96162
MO,Christian County,36.969739,-93.187614
MO,Clark County,40.407275,-91.729472
MO,Clay County,39.315551,-94.421502
MO,Clinton County,39.608723,-94.395803
MO,Cole County,38.503233,-92.280027
MO,Cooper County,38.847093,-92.810069
MO,Crawford County,37.966559,-91.313936
MO,Dade County,37.43235,-93.854878
MO,Dallas County,37.683583,-93.033815
MO,Daviess County,39.962839,-93.970053
MO,DeKalb County,39.894665,-94.40719
MO,Dent County,37.603072,-91.489717
MO,Douglas County,36.946517,-92.515892
MO,Dunklin County,36.153025,-90.062254
MO,Franklin County,38.413003,-91.072832
MO,Gasconade County,38.441183,-91.50578
MO,Gentry County,40.208127,-94.405321
MO,Greene County,37.258196,-93.340641
MO,Grundy County,40.112541,-93.565054
MO,Harrison County,40.34562,-93.992582
MO,Henry County,38.386491,-93.792628
MO,Hickory County,37.93691,-93.322988
MO,Holt County,40.095724,-95.219072
MO,Howard County,39.143365,-92.695926
MO,Howell County,36.774369,-91.887368
MO,Iron County,37.625971,-90.699587
MO,Jackson County,39.005364,-94.343211
MO,Jasper County,37.205197,-94.337259
MO,Jefferson County,38.25763,-90.543681
MO,Johnson County,38.741528,-93.811863
MO,Knox County,40.136856,-92.146835
MO,Laclede County,37.659698,-92.594843
MO,Lafayette County,39.068705,-93.802639
MO,Lawrence County,37.10659,-93.830551
MO,Lewis County,40.084559,-91.728803
MO,Lincoln County,39.062255,-90.962916
MO,Linn County,39.86444,-93.108019
MO,Livingston County,39.778587,-93.548201
MO,McDonald County,36.627955,-94.343716
MO,Macon County,39.829795,-92.56434
MO,Madison County,37.474481,-90.343413
MO,Maries County,38.162615,-91.923601
MO,Marion County,39.807538,-91.635379
MO,Mercer County,40.421413,-93.567631
MO,Miller County,38.21668,-92.429876
MO,Mississippi County,36.826264,-89.295929
MO,Moniteau County,38.633037,-92.583642
MO,Monroe County,39.49827,-92.006458
MO,Montgomery County,38.935184,-91.465427
MO,Morgan County,38.420806,-92.874835
MO,New Madrid County,36.594261,-89.655948
MO,Newton County,36.908371,-94.335034
MO,Nodaway County,40.361136,-94.883146
MO,Oregon County,36.68531,-91.401827
MO,Osage County,38.464253,-91.859504
MO,Ozark County,36.64959,-92.458549
MO,Pemiscot County,36.209916,-89.785942
MO,Perry County,37.71113,-89.802125
MO,Pettis County,38.727367,-93.285207
MO,Phelps County,37.866326,-91.790349
MO,Pike County,39.339959,-91.171607
MO,Platte County,39.37869,-94.761477
MO,Polk County,37.616761,-93.400817
MO,Pulaski County,37.824835,-92.207022
MO,Putnam County,40.478606,-93.014531
MO,Ralls County,39.553455,-91.524787
MO,Randolph County,39.439249,-92.492959
MO,Ray County,39.308401,-93.995746
MO,Reynolds County,37.366464,-90.972282
MO,Ripley County,36.65017,-90.874834
MO,St. Charles County,38.781102,-90.674915
MO,St. Clair County,38.04223,-93.77656
MO,Ste. Genevieve County,37.885845,-90.161531
MO,St. Francois County,37.810707,-90.473868
MO,St. Louis County,38.640688,-90.446073
MO,Saline County,39.13584,-93.204164
MO,Schuyler County,40.469361,-92.519016
MO,Scotland County,40.447686,-92.142824
MO,Scott County,37.047793,-89.568098
MO,Shannon County,37.152498,-91.391328
MO,Shelby County,39.797531,-92.088719
MO,Stoddard County,36.851557,-89.947481
MO,Stone County,36.745822,-93.457842
MO,Sullivan County,40.209587,-93.109783
MO,Taney County,36.649827,-93.042819
MO,Texas County,37.314257,-91.964478
MO,Vernon County,37.850196,-94.341597
MO,Warren County,38.761902,-91.159306
MO,Washington County,37.942611,-90.897018
MO,Wayne County,37.111074,-90.453931
MO,Webster County,37.280804,-92.87608
MO,Worth County,40.480499,-94.419198
MO,Wright County,37.267633,-92.479989
MO,St. Louis city,38.635699,-90.244582
MT,Beaverhead County,45.133863,-112.892869
MT,Big Horn County,45.407868,-107.518162
MT,Blaine County,48.428282,-108.967648
MT,Broadwater County,46.329849,-111.497873
MT,Carbon County,45.224468,-109.028554
MT,Carter County,45.516825,-104.515324
MT,Cascade County,47.316575,-111.350262
MT,Chouteau County,47.886834,-110.4362
MT,Custer County,46.261414,-105.550352
MT,Daniels County,48.794429,-105.541739
MT,Dawson County,47.26613,-104.898271
MT,Deer Lodge County,46.094672,-113.141624
MT,Fallon County,46.318184,-104.405718
MT,Fergus County,47.221816,-109.232956
MT,Flathead County,48.295422,-114.052059
MT,Gallatin County,45.518054,-111.163921
MT,Garfield County,47.267184,-106.995991
MT,Glacier County,48.705671,-112.990502
MT,Golden Valley County,46.380624,-109.174586
MT,Granite County,46.395955,-113.427356
MT,Hill County,48.631959,-110.106321
MT,Jefferson County,46.124232,-112.059428
MT,Judith Basin County,47.032558,-110.30532
MT,Lake County,47.642901,-114.083687
MT,Lewis and Clark County,47.132013,-112.373367
MT,Liberty County,48.559654,-111.036924
MT,Lincoln County,48.552385,-115.463185
MT,McCone County,47.629628,-105.757222
MT,Madison County,45.32529,-111.913791
MT,Meagher County,46.5857,-110.92174
MT,Mineral County,47.129687,-115.085385
MT,Missoula County,47.027263,-113.892691
MT,Musselshell County,46.505281,-108.439763
MT,Park County,45.463081,-110.53493
MT,Petroleum County,47.141917,-108.226575
MT,Phillips County,48.250143,-107.928897
MT,Pondera County,48.228604,-112.220761
MT,Powder River County,45.408926,-105.555344
MT,Powell County,46.844225,-112.9311
MT,Prairie County,46.812384,-105.503994
MT,Ravalli County,46.077744,-114.105795
MT,Richland County,47.785633,-104.563408
MT,Roosevelt County,48.282747,-104.99517
MT,Rosebud County,46.173206,-106.666792
MT,Sanders County,47.756497,-115.180306
MT,Sheridan County,48.705587,-104.533916
MT,Silver Bow County,45.896232,-112.660071
MT,Stillwater County,45.658545,-109.381576
MT,Sweet Grass County,45.811292,-109.944796
MT,Teton County,47.819035,-112.281725
MT,Toole County,48.645125,-111.733472
MT,Treasure County,46.229441,-107.285772
MT,Valley County,48.34985,-106.670424
MT,Wheatland County,46.496967,-109.857684
MT,Wibaux County,46.962966,-104.274518
MT,Yellowstone County,45.936987,-108.276656
NE,Adams County,40.520632,-98.500044
NE,Antelope County,42.183225,-98.058037
NE,Arthur County,41.57193,-101.695917
NE,Banner County,41.53975,-103.726263
NE,Blaine County,41.931945,-99.996407
NE,Boone County,41.703934,-98.070476
NE,Box Butte County,42.21038,-103.081779
NE,Boyd County,42.894448,-98.773022
NE,Brown County,42.359562,-99.92392
NE,Buffalo County,40.855265,-99.074984
NE,Burt County,41.854179,-96.337746
NE,Butler County,41.226072,-97.132039
NE,Cass County,40.909878,-96.140609
NE,Cedar County,42.60456,-97.25687
NE,Chase County,40.53039,-101.694192
NE,Cherry County,42.571323,-101.047653
NE,Cheyenne County,41.214236,-103.011929
NE,Clay County,40.523669,-98.050858
NE,Colfax County,41.57496,-97.088945
NE,Cuming County,41.915865,-96.788517
NE,Custer County,41.393893,-99.726866
NE,Dakota County,42.391624,-96.561327
NE,Dawes County,42.713038,-103.135436
NE,Dawson County,40.86784,-99.815583
NE,Deuel County,41.111903,-102.332609
NE,Dixon County,42.485086,-96.855784
NE,Dodge County,41.577008,-96.645852
NE,Douglas County,41.297091,-96.154066
NE,Dundy County,40.180165,-101.681133
NE,Fillmore County,40.52504,-97.596705
NE,Franklin County,40.183203,-98.96208
NE,Frontier County,40.530947,-100.406683
NE,Furnas County,40.191865,-99.909663
NE,Gage County,40.255234,-96.683453
NE,Garden County,41.633364,-102.302985
NE,Garfield County,41.906868,-98.951231
NE,Gosper County,40.509095,-99.823206
NE,Grant County,41.913957,-101.755965
NE,Greeley County,41.567571,-98.530565
NE,Hall County,40.866027,-98.502664
NE,Hamilton County,40.872817,-98.022329
NE,Harlan County,40.178766,-99.403418
NE,Hayes County,40.537234,-101.047963
NE,Hitchcock County,40.176896,-101.044217
NE,Holt County,42.459287,-98.784766
NE,Hooker County,41.920317,-101.117324
NE,Howard County,41.216851,-98.513342
NE,Jefferson County,40.175736,-97.143103
NE,Johnson County,40.394955,-96.265264
NE,Kearney County,40.50912,-98.947602
NE,Keith County,41.194245,-101.644449
NE,Keya Paha County,42.87548,-99.718351
NE,Kimball County,41.199274,-103.703153
NE,Knox County,42.634404,-97.891349
NE,Lancaster County,40.783547,-96.688658
NE,Lincoln County,41.050322,-100.744481
NE,Logan County,41.542155,-100.443665
NE,Loup County,41.903183,-99.509852
NE,McPherson County,41.648414,-101.120851
NE,Madison County,41.909929,-97.606856
NE,Merrick County,41.16979,-98.031057
NE,Morrill County,41.732204,-102.990594
NE,Nance County,41.402385,-97.991408
NE,Nemaha County,40.387389,-95.852721
NE,Nuckolls County,40.176492,-98.046842
NE,Otoe County,40.637992,-96.131027
NE,Pawnee County,40.137797,-96.245214
NE,Perkins County,40.857646,-101.627468
NE,Phelps County,40.516365,-99.406557
NE,Pierce County,42.271413,-97.610992
NE,Platte County,41.576866,-97.513467
NE,Polk County,41.187925,-97.570663
NE,Red Willow County,40.16942,-100.468576
NE,Richardson County,40.123743,-95.718603
NE,Rock County,42.394749,-99.420851
NE,Saline County,40.516802,-97.131755
NE,Sarpy County,41.115064,-96.109125
NE,Saunders County,41.223388,-96.642097
NE,Scotts Bluff County,41.850506,-103.703021
NE,Seward County,40.871944,-97.140383
NE,Sheridan County,42.512289,-102.36828
NE,Sherman County,41.218743,-98.972849
NE,Sioux County,42.470668,-103.73217
NE,Stanton County,41.905045,-97.177109
NE,Thayer County,40.173487,-97.596186
NE,Thomas County,41.85573,-100.524703
NE,Thurston County,42.154061,-96.533943
NE,Valley County,41.564094,-98.983484
NE,Washington County,41.533973,-96.224577
NE,Wayne County,42.210746,-97.126243
NE,Webster County,40.180646,-98.49859
NE,Wheeler County,41.922575,-98.520853
NE,York County,40.873056,-97.596742
NV,Churchill County,39.53771,-118.264166
NV,Clark County,36.21413,-115.014398
NV,Douglas County,38.905129,-119.609019
NV,Elko County,41.141133,-115.351424
NV,Esmeralda County,37.778966,-117.632382
NV,Eureka County,39.977788,-116.272208
NV,Humboldt County,41.407914,-118.127591
NV,Lander County,39.90021,-117.04724
NV,Lincoln County,37.634605,-114.863037
NV,Lyon County,39.022213,-119.197425
NV,Mineral County,38.516647,-118.416279
NV,Nye County,37.965864,-116.459011
NV,Pershing County,40.439639,-118.409477
NV,Storey County,39.438385,-119.524646
NV,Washoe County,40.73132,-119.663269
NV,White Pine County,39.418176,-114.900565
NV,Carson City,39.15306,-119.747368
NH,Belknap County,43.519109,-71.425366
NH,Carroll County,43.867774,-71.20156
NH,Cheshire County,42.92546,-72.248183
NH,Coos County,44.652548,-71.289431
NH,Grafton County,43.926439,-71.842424
NH,Hillsborough County,42.911532,-71.723055
NH,Merrimack County,43.299579,-71.680041
NH,Rockingham County,42.988664,-71.09908
NH,Strafford County,43.293272,-71.035589
NH,Sullivan County,43.361188,-72.222084
NJ,Atlantic County,39.469355,-74.633759
NJ,Bergen County,40.959698,-74.074727
NJ,Burlington County,39.875786,-74.663006
NJ,Camden County,39.802407,-74.961249
NJ,Cape May County,39.085841,-74.846354
NJ,Cumberland County,39.328434,-75.121628
NJ,Essex County,40.7874,-74.246292
NJ,Gloucester County,39.722875,-75.145679
NJ,Hudson County,40.731375,-74.078601
NJ,Hunterdon County,40.565283,-74.911969
NJ,Mercer County,40.282503,-74.703724
NJ,Middlesex County,40.439621,-74.40743
NJ,Monmouth County,40.287048,-74.152446
NJ,Morris County,40.858896,-74.547292
NJ,Ocean County,39.865669,-74.258864
NJ,Passaic County,41.036655,-74.299408
NJ,Salem County,39.573828,-75.357356
NJ,Somerset County,40.565527,-74.619938
NJ,Sussex County,41.137461,-74.691914
NJ,Union County,40.659871,-74.308696
NJ,Warren County,40.853491,-75.009498
NM,Bernalillo County,35.053628,-106.66908
NM,Catron County,33.901621,-108.391928
NM,Chaves County,33.361604,-104.469837
NM,Cibola County,34.928272,-107.99268
NM,Colfax County,36.612964,-104.64011
NM,Curry County,34.572984,-103.346055
NM,De Baca County,34.359273,-104.368696
NM,Doña Ana County,32.349919,-106.834968
NM,Eddy County,32.457835,-104.306434
NM,Grant County,32.732087,-108.381504
NM,Guadalupe County,34.869782,-104.784968
NM,Harding County,35.859352,-103.853424
NM,Hidalgo County,31.898052,-108.751929
NM,Lea County,32.795687,-103.413271
NM,Lincoln County,33.740841,-105.449805
NM,Los Alamos County,35.870047,-106.307968
NM,Luna County,32.184523,-107.747191
NM,McKinley County,35.584062,-108.253294
NM,Mora County,35.982841,-104.921898
NM,Otero County,32.615599,-105.751308
NM,Quay County,35.107018,-103.548071
NM,Rio Arriba County,36.509669,-106.693983
NM,Roosevelt County,34.021207,-103.483004
NM,Sandoval County,35.685091,-106.883119
NM,San Juan County,36.511624,-108.324578
NM,San Miguel County,35.476859,-104.803519
NM,Santa Fe County,35.514531,-105.963972
NM,Sierra County,33.119468,-107.188161
NM,Socorro County,33.991658,-106.939136
NM,Taos County,36.577183,-105.638878
NM,Torrance County,34.554978,-105.890557
NM,Union County,36.488085,-103.475723
NM,Valencia County,34.71684,-106.806582
NY,Albany County,42.58824,-73.97401
NY,Allegany County,42.247853,-78.026153
NY,Bronx County,40.848711,-73.852939
NY,Broome County,42.161977,-75.830283
NY,Cattaraugus County,42.239099,-78.662332
NY,Cayuga County,43.008546,-76.574587
NY,Chautauqua County,42.304216,-79.407595
NY,Chemung County,42.148697,-76.752471
NY,Chenango County,42.478024,-75.602241
NY,Clinton County,44.752712,-73.705643
NY,Columbia County,42.247696,-73.626718
NY,Cortland County,42.594039,-76.07624
NY,Delaware County,42.193986,-74.966728
NY,Dutchess County,41.754825,-73.740014
NY,Erie County,42.752759,-78.778192
NY,Essex County,44.109601,-73.778431
NY,Franklin County,44.594376,-74.31067
NY,Fulton County,43.115609,-74.423678
NY,Genesee County,43.00091,-78.192778
NY,Greene County,42.279821,-74.142025
NY,Hamilton County,43.657879,-74.502456
NY,Herkimer County,43.571009,-74.841097
NY,Jefferson County,43.996389,-76.052968
NY,Kings County,40.635045,-73.95064
NY,Lewis County,43.782681,-75.44414
NY,Livingston County,42.729042,-77.778463
NY,Madison County,42.910026,-75.663575
NY,Monroe County,43.250347,-77.700518
NY,Montgomery County,42.900891,-74.435357
NY,Nassau County,40.729612,-73.589414
NY,New York County,40.776642,-73.970187
NY,Niagara County,43.272672,-78.812943
NY,Oneida County,43.242727,-75.434282
NY,Onondaga County,43.006516,-76.196134
NY,Ontario County,42.856357,-77.303497
NY,Orange County,41.40241,-74.306252
NY,Orleans County,43.339906,-78.207028
NY,Oswego County,43.461443,-76.209262
NY,Otsego County,42.629776,-75.028841
NY,Putnam County,41.427907,-73.743861
NY,Queens County,40.654658,-73.841209
NY,Rensselaer County,42.710421,-73.513845
NY,Richmond County,40.561263,-74.1399
NY,Rockland County,41.154628,-74.024662
NY,St. Lawrence County,44.488112,-75.074311
NY,Saratoga County,43.106135,-73.855387
NY,Schenectady County,42.817552,-74.043559
NY,Schoharie County,42.591294,-74.438172
NY,Schuyler County,42.419776,-76.938603
NY,Seneca County,42.782294,-76.827088
NY,Steuben County,42.266725,-77.385525
NY,Suffolk County,40.943554,-72.692218
NY,Sullivan County,41.719993,-74.771577
NY,Tioga County,42.178057,-76.297456
NY,Tompkins County,42.453006,-76.473483
NY,Ulster County,41.947212,-74.265458
NY,Warren County,43.555105,-73.838139
NY,Washington County,43.312377,-73.439428
NY,Wayne County,43.218114,-77.049402
NY,Westchester County,41.152686,-73.745753
NY,Wyoming County,42.701363,-78.228567
NY,Yates County,42.638237,-77.104324
NC,Alamance County,36.043954,-79.400573
NC,Alexander County,35.920951,-81.177467
NC,Alleghany County,36.489356,-81.132299
NC,Anson County,34.974972,-80.109763
NC,Ashe County,36.443469,-81.499334
NC,Avery County,36.07209,-81.920285
NC,Beaufort County,35.482313,-76.842014
NC,Bertie County,36.059043,-76.962364
NC,Bladen County,34.591938,-78.539489
NC,Brunswick County,34.038754,-78.227765
NC,Buncombe County,35.609371,-82.530423
NC,Burke County,35.746182,-81.70618
NC,Cabarrus County,35.388346,-80.552728
NC,Caldwell County,35.966396,-81.51254
NC,Camden County,36.342344,-76.162488
NC,Carteret County,34.858343,-76.53586
NC,Caswell County,36.394298,-79.339609
NC,Catawba County,35.661883,-81.214906
NC,Chatham County,35.704994,-79.251454
NC,Cherokee County,35.13715,-84.061449
NC,Chowan County,36.128979,-76.602752
NC,Clay County,35.052997,-83.752264
NC,Cleveland County,35.33463,-81.557114
NC,Columbus County,34.261602,-78.639308
NC,Craven County,35.116829,-77.08132
NC,Cumberland County,35.050192,-78.828719
NC,Currituck County,36.372174,-75.941224
NC,Dare County,35.606269,-75.767536
NC,Davidson County,35.795131,-80.207107
NC,Davie County,35.929355,-80.542552
NC,Duplin County,34.934403,-77.933543
NC,Durham County,36.033828,-78.878125
NC,Edgecombe County,35.917077,-77.602742
NC,Forsyth County,36.132466,-80.256961
NC,Franklin County,36.088241,-78.28309
NC,Gaston County,35.293344,-81.177256
NC,Gates County,36.442135,-76.702355
NC,Graham County,35.348364,-83.830915
NC,Granville County,36.299884,-78.657634
NC,Greene County,35.481959,-77.681688
NC,Guilford County,36.079065,-79.788665
NC,Halifax County,36.251438,-77.644842
NC,Harnett County,35.368635,-78.87161
NC,Haywood County,35.558882,-82.981307
NC,Henderson County,35.336415,-82.479741
NC,Hertford County,36.363517,-76.981616
NC,Hoke County,35.017233,-79.241964
NC,Hyde County,35.408157,-76.153687
NC,Iredell County,35.806251,-80.874524
NC,Jackson County,35.285454,-83.123966
NC,Johnston County,35.513419,-78.367348
NC,Jones County,35.032268,-77.356195
NC,Lee County,35.476336,-79.172117
NC,Lenoir County,35.240066,-77.635514
NC,Lincoln County,35.488491,-81.226893
NC,McDowell County,35.682271,-82.048044
NC,Macon County,35.152959,-83.421901
NC,Madison County,35.864206,-82.712631
NC,Martin County,35.847301,-77.119602
NC,Mecklenburg County,35.246862,-80.833832
NC,Mitchell County,36.013102,-82.163554
NC,Montgomery County,35.327548,-79.910752
NC,Moore County,35.308272,-79.492725
NC,Nash County,35.965945,-77.987555
NC,New Hanover County,34.183445,-77.864204
NC,Northampton County,36.421774,-77.398352
NC,Onslow County,34.763109,-77.499469
NC,Orange County,36.062525,-79.120033
NC,Pamlico County,35.147575,-76.665268
NC,Pasquotank County,36.265199,-76.260691
NC,Pender County,34.512556,-77.888106
NC,Perquimans County,36.180897,-76.403244
NC,Person County,36.386356,-78.96563
NC,Pitt County,35.59249,-77.372739
NC,Polk County,35.277901,-82.167621
NC,Randolph County,35.709915,-79.806215
NC,Richmond County,35.004636,-79.755695
NC,Robeson County,34.63921,-79.100881
NC,Rockingham County,36.381806,-79.782754
NC,Rowan County,35.641355,-80.521721
NC,Rutherford County,35.402747,-81.919582
NC,Sampson County,34.989298,-78.371261
NC,Scotland County,34.840023,-79.477337
NC,Stanly County,35.310449,-80.254374
NC,Stokes County,36.393797,-80.269921
NC,Surry County,36.415416,-80.686463
NC,Swain County,35.568849,-83.465614
NC,Transylvania County,35.210103,-82.816666
NC,Tyrrell County,35.87042,-76.165345
NC,Union County,34.99182,-80.530426
NC,Vance County,36.365481,-78.405434
NC,Wake County,35.789846,-78.650624
NC,Warren County,36.398105,-78.099899
NC,Washington County,35.844713,-76.572291
NC,Watauga County,36.235368,-81.709888
NC,Wayne County,35.35419,-78.00867
NC,Wilkes County,36.208883,-81.166095
NC,Wilson County,35.700357,-77.921598
NC,Yadkin County,36.158765,-80.665164
NC,Yancey County,35.889326,-82.303954
ND,Adams County,46.096815,-102.533198
ND,Barnes County,46.94255,-98.070195
ND,Benson County,48.071743,-99.351152
ND,Billings County,47.007044,-103.364016
ND,Bottineau County,48.794412,-100.831257
ND,Bowman County,46.110144,-103.505943
ND,Burke County,48.786453,-102.520087
ND,Burleigh County,46.978829,-100.469533
ND,Cass County,46.927003,-97.252375
ND,Cavalier County,48.768439,-98.46379
ND,Dickey County,46.107756,-98.496518
ND,Divide County,48.814754,-103.509326
ND,Dunn County,47.354557,-102.612322
ND,Eddy County,47.723436,-98.900474
ND,Emmons County,46.284255,-100.237842
ND,Foster County,47.471431,-98.872876
ND,Golden Valley County,46.938924,-103.844612
ND,Grand Forks County,47.926003,-97.450851
ND,Grant County,46.357827,-101.639049
ND,Griggs County,47.456334,-98.232286
ND,Hettinger County,46.435704,-102.454238
ND,Kidder County,46.938273,-99.731198
ND,LaMoure County,46.464195,-98.526057
ND,Logan County,46.469278,-99.504585
ND,McHenry County,48.233842,-100.633267
ND,McIntosh County,46.108682,-99.416487
ND,McKenzie County,47.742475,-103.403215
ND,McLean County,47.653206,-101.421914
ND,Mercer County,47.307147,-101.833328
ND,Morton County,46.710819,-101.298265
ND,Mountrail County,48.210073,-102.364895
ND,Nelson County,47.918667,-98.204428
ND,Oliver County,47.118079,-101.33142
ND,Pembina County,48.766896,-97.545405
ND,Pierce County,48.238883,-99.966497
ND,Ramsey County,48.266163,-98.739031
ND,Ransom County,46.449276,-97.647554
ND,Renville County,48.712781,-101.658152
ND,Richland County,46.265219,-96.93796
ND,Rolette County,48.768271,-99.840463
ND,Sargent County,46.108204,-97.630051
ND,Sheridan County,47.581359,-100.330986
ND,Sioux County,46.110618,-101.061284
ND,Slope County,46.445834,-103.462462
ND,Stark County,46.817031,-102.662026
ND,Steele County,47.451062,-97.71892
ND,Stutsman County,46.972223,-98.956123
ND,Towner County,48.682183,-99.248158
ND,Traill County,47.446215,-97.164754
ND,Walsh County,48.376979,-97.72223
ND,Ward County,48.216686,-101.540537
ND,Wells County,47.580851,-99.682213
ND,Williams County,48.355765,-103.501333
OH,Adams County,38.834468,-83.478082
OH,Allen County,40.771627,-84.106103
OH,Ashland County,40.843273,-82.270127
OH,Ashtabula County,41.906637,-80.745592
OH,Athens County,39.332755,-82.045885
OH,Auglaize County,40.561309,-84.224018
OH,Belmont County,40.017682,-80.967727
OH,Brown County,38.931377,-83.866772
OH,Butler County,39.439747,-84.565734
OH,Carroll County,40.579884,-81.090787
OH,Champaign County,40.132775,-83.767604
OH,Clark County,39.917032,-83.783676
OH,Clermont County,39.052054,-84.149485
OH,Clinton County,39.416681,-83.804583
OH,Columbiana County,40.770073,-80.778455
OH,Coshocton County,40.29671,-81.930109
OH,Crawford County,40.848524,-82.924783
OH,Cuyahoga County,41.555037,-81.604957
OH,Darke County,40.131467,-84.621191
OH,Defiance County,41.321679,-84.486433
OH,Delaware County,40.278941,-83.007462
OH,Erie County,41.394143,-82.586835
