name,state,population,is_county
Watson,MN,191,False
Whiterocks,UT,191,False
Westside,CA,191,False
Kipton,OH,190,False
Glen Hope,PA,190,False
Keachi,LA,190,False
Toston,MT,190,False
Artesian,SD,190,False
Hillsdale,KS,190,False
Rio en Medio,NM,190,False
Green Mountain,IA,190,False
Manter,KS,190,False
Belgrade,NE,190,False
Tipton,KS,190,False
Catlett,VA,190,False
Mahnomen,MN,190,False
Ophiem,IL,190,False
Ardencroft,DE,190,False
Finlayson,MN,190,False
Blodgett,MO,190,False
Havensville,KS,190,False
Haywood,OK,190,False
Adams,IN,190,False
Long Creek,OR,190,False
Nyona Lake,IN,190,False
Chesterville,OH,189,False
Rollinsville,CO,189,False
Galt,MO,189,False
Moore Station,TX,189,False
Crabtree,PA,189,False
Lincoln,IN,189,False
Deering,AK,189,False
Ruth,NV,189,False
Cutter,AZ,189,False
West Kootenai,MT,189,False
Meadowlands,PA,189,False
Irasburg,VT,189,False
Bentonville,OH,189,False
Opdyke West,TX,189,False
Miramiguoa Park,MO,189,False
Bemus Point,NY,189,False
Dargan,MD,189,False
Robinson,KS,189,False
Rock Falls,WI,189,False
Gila,NM,189,False
Whiteash,IL,189,False
Christoval,TX,189,False
Nehawka,NE,188,False
Milton Center,OH,188,False
Ross,ND,188,False
Bogard,MO,188,False
Columbus,KY,188,False
Lowgap,NC,188,False
Petersville,IN,188,False
Ellisburg,NY,188,False
Twin Creeks,MT,188,False
Franklin,MO,188,False
Randolph,TN,188,False
Daykin,NE,188,False
Cable,WI,188,False
Garland,WY,188,False
Hooppole,IL,188,False
Elmo,MO,188,False
Rippey,IA,188,False
Anton Chico,NM,188,False
Sheridan,TX,188,False
Hortonville,IN,188,False
San Jon,NM,188,False
Melvin,MI,188,False
Isabel,SD,188,False
Burlington,WV,187,False
Utica,MN,187,False
Moose Run,PA,187,False
Shumway,IL,187,False
Belvue,KS,187,False
Beaverton,AL,187,False
Wolf Summit,WV,187,False
Schneider,IN,187,False
De Witt,IL,187,False
Hillsboro,WV,187,False
Gu Oidak,AZ,187,False
Red Hill,PA,187,False
Alford,IN,187,False
Dudley,PA,187,False
Glenn Springs,SC,187,False
La Minita,TX,187,False
Fairford,AL,187,False
Boyd,MN,187,False
Iron City,TN,187,False
Taneyville,MO,187,False
Acequia,ID,187,False
Rake,IA,187,False
Winona,KS,187,False
Avoca,NE,187,False
Tecopa,CA,187,False
Keyes,OK,186,False
Lime Ridge,WI,186,False
Falcon,NC,186,False
Lincolnville,KS,186,False
Gratiot,WI,186,False
Climax,GA,186,False
Cavour,SD,186,False
Freedom,WY,186,False
Smithfield,KY,186,False
Barnesville,MD,186,False
Bent,NM,186,False
Mount Clifton,VA,186,False
Taylor,ND,186,False
Moorland,IA,186,False
Laurens,NY,186,False
Morgan City,MS,186,False
Nettle Lake,OH,186,False
Twin Lakes,MN,186,False
Danville,GA,186,False
Salton Sea Beach,CA,186,False
Rockdale,WI,186,False
Dryville,PA,185,False
Wendell,MN,185,False
Huttonsville,WV,185,False
Pinos Altos,NM,185,False
Dos Palos Y,CA,185,False
Lozano,TX,185,False
Daphnedale Park,CA,185,False
Free Union,VA,185,False
Karns City,PA,185,False
Porter,MN,185,False
Ekron,KY,185,False
Longville,MN,185,False
Troutdale,VA,185,False
Golovin,AK,185,False
Max,ND,185,False
Matthews,GA,185,False
Aripeka,FL,185,False
Mifflin,OH,185,False
Fort Apache,AZ,185,False
Sutherland,UT,185,False
Rye,AR,185,False
Luray,KS,185,False
Grenola,KS,185,False
Waco,MO,185,False
Albin,WY,185,False
Barnesdale,OR,185,False
Manchester,IL,185,False
Cusick,WA,185,False
New Hamburg,MO,185,False
Joyce,LA,184,False
New Marshfield,OH,184,False
Talladega Springs,AL,184,False
Crystal Bay,NV,184,False
Monetta,SC,184,False
St. Mary,KY,184,False
Fieldon,IL,184,False
Abbs Valley,VA,184,False
Sammons Point,IL,184,False
Rock,MI,184,False
Anawalt,WV,184,False
Askewville,NC,184,False
Kansas,OH,184,False
Mount Holly,AR,184,False
Grand River,IA,184,False
Ehrenfeld,PA,184,False
Lowndesville,SC,184,False
Marietta,MN,184,False
Mulberry,SC,184,False
Plainfield,OH,184,False
Harper,OR,184,False
Franklin,AR,184,False
Rodanthe,NC,184,False
East Peru,IA,183,False
Pronghorn,OR,183,False
Burlington,OK,183,False
Matheny,WV,183,False
Gallatin River Ranch,MT,183,False
Craigville,IN,183,False
Brandsville,MO,183,False
Midpines,CA,183,False
Modesto,IL,183,False
Ogden,AR,183,False
Sims,IL,183,False
Pinion Pines,AZ,183,False
Upham,ND,183,False
Cottageville,WV,183,False
Teresita,OK,183,False
Manitou,KY,183,False
Oaks,MO,183,False
Allerton,IL,183,False
Malaga,NM,183,False
Harmonsburg,PA,183,False
Banks,AR,183,False
Bellingham,MN,183,False
Reasnor,IA,183,False
Brandywine,WV,183,False
Honey Hill,OK,183,False
Bryce,AZ,183,False
Mesic,NC,183,False
Mount Sterling,WI,183,False
Corn Creek,SD,183,False
Roslyn,SD,183,False
Lake Ellsworth Addition,OK,183,False
Bivins,TX,183,False
Buckhead,GA,183,False
Flintstone,MD,183,False
Paradise,CA,183,False
Wineglass,MT,182,False
Tina,MO,182,False
Woods Landing-Jelm,WY,182,False
Templeville,MD,182,False
Starkville,CO,182,False
Emmett,KS,182,False
Plaucheville,LA,182,False
Dawson,NE,182,False
Libertyville,IN,182,False
Marcus,WA,182,False
Los Berros,CA,182,False
White Plains,GA,182,False
Seldovia,AK,182,False
Almyra,AR,182,False
Larkspur,CO,182,False
Lone Oak,GA,182,False
Randolph,KS,182,False
Bentley,IA,182,False
Scotts,MI,182,False
Huslia,AK,182,False
Buckatunna,MS,182,False
Riverdale,ND,182,False
Wayton,AR,182,False
Breaks,VA,182,False
Vanduser,MO,182,False
Bug Tussle,OK,181,False
Alta Vista,IA,181,False
Rhame,ND,181,False
La Paloma Addition,TX,181,False
Tenstrike,MN,181,False
Campbell,MN,181,False
Lucan,MN,181,False
Cody,NE,181,False
Whitesville,WV,181,False
Amenia,ND,181,False
Big Island,VA,181,False
Cadiz,IN,181,False
Los Alvarez,TX,181,False
Pine Flat,CA,181,False
Concord,VT,181,False
Three Rocks,CA,181,False
Reydon,OK,181,False
Vincent,OH,181,False
Prairieburg,IA,180,False
McNeal,AZ,180,False
Perkins,MO,180,False
Butlerville,IN,180,False
Kell,IL,180,False
Brandy Station,VA,180,False
Alexander,IA,180,False
Jordan Hill,LA,180,False
Tylersville,PA,180,False
Okabena,MN,180,False
Centerton,IN,180,False
Ophir,CO,180,False
Saddle Butte,MT,180,False
Cordova,NM,180,False
Lima,IL,180,False
Nelsonville,WI,180,False
Rochester,KY,180,False
Pondsville,MD,180,False
Rockville,UT,180,False
Tajique,NM,180,False
Bramwell,WV,180,False
Berrydale,FL,180,False
Bay Center,WA,180,False
Havelock,IA,180,False
Mountain Meadows,CO,179,False
Springport,IN,179,False
Sandy Point,TX,179,False
Little Sioux,IA,179,False
Swift Bird,SD,179,False
Olar,SC,179,False
Mount Etna,IN,179,False
Crouse,NC,179,False
Aucilla,FL,179,False
Hardinsburg,IN,179,False
Kellyton,AL,179,False
Fisher,AR,179,False
Oconee,IL,179,False
Natural Bridge,NY,179,False
Jeddo,PA,179,False
South Haven,MN,179,False
Ferdinand,ID,179,False
Black Sands,HI,179,False
Atwood,PA,179,False
Copake Falls,NY,179,False
Rembrandt,IA,179,False
Mass City,MI,179,False
Woodlawn,KY,179,False
Highwood,MT,179,False
Plainfield,NH,179,False
Clarita,OK,179,False
Leighton,IA,179,False
Highland Park,FL,178,False
Glenwood,MO,178,False
Pie Town,NM,178,False
Carleton,NE,178,False
Belfry,MT,178,False
Golconda,NV,178,False
Carthage,AR,178,False
Binford,ND,178,False
Willapa,WA,178,False
Snelling,CA,178,False
Alcan Border,AK,178,False
Winnett,MT,178,False
Hooper,CO,178,False
Woden,IA,178,False
Fall River,KS,178,False
Topstone,CT,178,False
Danby,VT,178,False
Wever,IA,178,False
Patricksburg,IN,178,False
Disney,OK,178,False
Merom,IN,178,False
Gulf,NC,178,False
Study Butte,TX,178,False
New Miami Colony,MT,178,False
Tomales,CA,178,False
Hannibal,OH,177,False
Eastvale,PA,177,False
McNary,LA,177,False
Kennedy,MN,177,False
Lorraine,KS,177,False
Neskowin,OR,177,False
Castana,IA,177,False
Brave,PA,177,False
Sturgis,MS,177,False
Mount Croghan,SC,177,False
Winston,MO,177,False
Shoal Creek Estates,MO,177,False
Finland,MN,177,False
Sallis,MS,177,False
Helenville,WI,177,False
Palmetto,LA,177,False
Thornhill,KY,177,False
Summit,OR,177,False
Wyatt,IN,177,False
Severn,NC,177,False
Lloyd,FL,177,False
Galisteo,NM,177,False
Waldorf,MN,176,False
Big Bend,CA,176,False
Powhatan,AR,176,False
Ogdensburg,WI,176,False
Big Cabin,OK,176,False
Luray,SC,176,False
Damar,KS,176,False
Country Club Heights,IN,176,False
Nora,IL,176,False
Lewisville,OH,176,False
Fifty-Six,AR,176,False
Mellette,SD,176,False
Page,WV,176,False
Quantico,MD,176,False
Comfort,WV,176,False
Navarro,TX,176,False
Salem Heights CDP (Columbiana County),OH,176,False
Sparrowhawk,OK,176,False
Iola,PA,176,False
Partridge,KS,176,False
Washtucna,WA,176,False
Praesel,TX,176,False
Kenel,SD,176,False
Lakeside-Beebe Run,NJ,176,False
Salladasburg,PA,176,False
Barclay,MD,175,False
Osnabrock,ND,175,False
Gotham,WI,175,False
Sparta,OH,175,False
Beatrice,AL,175,False
Frontier,ND,175,False
West Burke,VT,175,False
Neches,TX,175,False
Reed Point,MT,175,False
Greensboro,IN,175,False
Wentworth,SD,175,False
Alamo Beach,TX,175,False
Mount Briar,MD,175,False
Portsmouth,IA,175,False
Jeff,KY,175,False
Hatfield,WI,175,False
Linden,IA,175,False
Hillsboro,NM,175,False
Roosevelt,MN,175,False
Minidoka,ID,175,False
Wooster,IN,175,False
West Glacier,MT,174,False
Camargo,OK,174,False
Cataract,WI,174,False
Sunny Side,GA,174,False
Crowheart,WY,174,False
Fostoria,IA,174,False
Sidon,MS,174,False
Sinai,SD,174,False
Whiteside,TN,174,False
Zena,OK,174,False
Calvin,LA,174,False
Mulat,FL,174,False
Royerton,IN,174,False
Fox Lake,MT,174,False
Jackson Center,PA,174,False
Haystack,NM,174,False
Koshkonong,MO,174,False
Iron Belt,WI,174,False
Wilson Creek,WA,174,False
Lebanon,KS,174,False
Galway,NY,174,False
Cannelburg,IN,174,False
Greenhorn,CA,174,False
Slick,OK,174,False
Blomkest,MN,174,False
Madrone,NM,174,False
Manville,WY,174,False
Womelsdorf (Coalton),WV,173,False
Payneway,AR,173,False
Ferryville,WI,173,False
Anderson,AK,173,False
Canaan,NH,173,False
Norman,NC,173,False
Bison,KS,173,False
Blyn,WA,173,False
Exeland,WI,173,False
Middle Village,WI,173,False
Edmund,WI,173,False
Alamillo,NM,173,False
Lake Tomahawk,WI,173,False
Patterson,OH,173,False
Brownsville,IN,173,False
Bandana,KY,173,False
Ranchette Estates,TX,173,False
Falcon,MS,173,False
Lockington,OH,173,False
Venedocia,OH,173,False
Burdette,AR,173,False
Farnam,NE,173,False
Yeoman,IN,173,False
Ravalli,MT,173,False
Columbia,SD,173,False
St. Lawrence,SD,173,False
Eden,SD,173,False
Cherokee Strip,CA,173,False
Howardville,MO,173,False
Florissant,CO,173,False
Hodges,SC,173,False
Sheridan,MO,173,False
Paige,TX,172,False
Minnesota City,MN,172,False
Nanwalek,AK,172,False
Carpenter,WY,172,False
Filer City,MI,172,False
Garber,IA,172,False
Funk,NE,172,False
Harvey,IA,172,False
Ruskin,NE,172,False
Sweetwater,ID,172,False
Kennerdell,PA,172,False
Alvan (Alvin),IL,172,False
Loop,TX,172,False
Easton,MN,172,False
Yarrowsburg,MD,172,False
Lasker,NC,172,False
Pinebrook,TX,172,False
Little Rock,OK,172,False
Hallsboro,NC,172,False
Pineville,AR,172,False
St. Johns,IL,172,False
Port Wing,WI,172,False
Ironton,MI,172,False
Hallwood,VA,172,False
Haywood City,MO,172,False
Segundo,CO,172,False
White Signal,NM,172,False
Thurman,IA,172,False
La Coma Heights,TX,172,False
Shawneetown,MO,172,False
Montpelier,IA,172,False
Shevlin,MN,172,False
Center Sandwich,NH,172,False
La Clede,IL,172,False
Point Lay,AK,172,False
Murphy,ID,172,False
Greenway,AR,171,False
Parc,NY,171,False
Stuart,OK,171,False
Cibola,AZ,171,False
Olancha,CA,171,False
Hanson,OK,171,False
Concord,NE,171,False
North Star,OH,171,False
Orangeville,OH,171,False
Waverly,WA,171,False
Maysville,IA,171,False
Salamonia,IN,171,False
Luther,IA,171,False
Sacate Village,AZ,171,False
Leipsic,DE,171,False
Astoria,SD,171,False
Curran,IL,171,False
Wolcott,VT,171,False
Chestnut,IL,171,False
West Chester,IA,171,False
Lidderdale,IA,171,False
Wet Camp Village,AZ,171,False
Marietta,MS,171,False
Gays,IL,171,False
Hardwick,MN,171,False
Woodstock,MN,171,False
White Heath,IL,171,False
Adrian,TX,171,False
Blue Valley,CO,171,False
Walterhill,TN,171,False
Brunswick,NE,171,False
Waco,NE,171,False
Westphalia,KS,171,False
Landisburg,PA,170,False
Townshend,VT,170,False
Fort Bridger,WY,170,False
Wyaconda,MO,170,False
Alton,NH,170,False
Taylor,WY,170,False
Candlewood Knolls,CT,170,False
Potters Mills,PA,170,False
Baskin,LA,170,False
Lodge,SC,170,False
Decker,IN,170,False
Brookfield Center,CT,170,False
Calhoun,IL,170,False
Lake Bronson,MN,170,False
Medanales,NM,170,False
Bristow,IA,170,False
Dixie,GA,170,False
Belspring,VA,170,False
Cleveland,IL,170,False
Hobson,MT,169,False
Collins,AR,169,False
Weinert,TX,169,False
Bridger,MT,169,False
Sylvia,KS,169,False
Jerseytown,PA,169,False
Fort Bidwell,CA,169,False
Garden,MI,169,False
Rocky Mound,TX,169,False
Bouton,IA,169,False
Morrison Crossroads,AL,169,False
Preston,KS,169,False
Butler,OK,169,False
Taunton,MN,169,False
Burlington Flats,NY,169,False
Climax,MN,169,False
Sayner,WI,169,False
Tennyson,IN,169,False
Moran,TX,169,False
Sylvester,WV,169,False
Rohrsburg,PA,169,False
Elgin,AZ,169,False
Belvoir,NC,169,False
South Komelik,AZ,169,False
Haverhill,IA,169,False
Delta,LA,169,False
Lynch,NE,169,False
Big Arm,MT,168,False
Brunsville,IA,168,False
New Haven,VT,168,False
Freedom,OK,168,False
Gravity,IA,168,False
Eldred,IL,168,False
Nauvoo,AL,168,False
Richland,SD,168,False
Maysville,CO,168,False
Mineral,IL,168,False
Dixon,OK,168,False
Badger,SD,168,False
Dennis,KS,168,False
Cats Bridge,VA,168,False
Baumstown,PA,168,False
Alden,IL,168,False
Hustler,WI,168,False
Jefferson,IN,168,False
Trout,LA,168,False
Garrison,MN,168,False
Raub,IN,168,False
New Liberty,IA,168,False
Cloverdale,OR,168,False
Latah,WA,168,False
Lebam,WA,168,False
Shedd,OR,168,False
Conasauga,TN,167,False
Ralston,WY,167,False
Mount Lebanon,LA,167,False
Nunez,GA,167,False
Holcomb,IL,167,False
Mill Shoals,IL,167,False
Bienville,LA,167,False
Creston,NE,167,False
Brice,OH,167,False
Spearsville,LA,167,False
Tonalea,AZ,167,False
Radnor,OH,167,False
Tuscarora,NY,167,False
Drummond,WI,167,False
Midland,VA,167,False
Hamilton,NC,167,False
Bluewater,CA,167,False
Idaville,OR,167,False
West Canaveral Groves,FL,167,False
Wallingford,IA,167,False
Greenwich CDP (Cumberland County),NJ,167,False
Alverda,PA,167,False
Farmington,KY,167,False
Gladstone,IL,167,False
Pacific Junction,IA,167,False
Seneca,OR,167,False
Soldier,IA,166,False
Greigsville,NY,166,False
Franklin,MD,166,False
Liberty Center,IN,166,False
Eareckson Station,AK,166,False
Devol,OK,166,False
Chapman,PA,166,False
Carter,OK,166,False
Calumet,IA,166,False
Ames,NY,166,False
Elvaston,IL,166,False
Christine,ND,166,False
Goldfield,CO,166,False
Brainards,NJ,166,False
Dana,IL,166,False
Shanksville,PA,166,False
Gildford,MT,166,False
Poneto,IN,166,False
Knottsville,KY,166,False
Elmo,MT,166,False
Woodlawn,AR,166,False
Lenhartsville,PA,166,False
Rayle,GA,166,False
Sobieski,MN,166,False
Toxey,AL,165,False
Sorrento,FL,165,False
Dwale,KY,165,False
Wildersville,TN,165,False
Garden City,CO,165,False
Marksboro,NJ,165,False
Maple Grove,MI,165,False
Smolan,KS,165,False
San Luis,NM,165,False
Grover,CO,165,False
Jackson Lake,CO,165,False
Troy,SC,165,False
Louann,AR,165,False
Klagetoh,AZ,165,False
Cliff,NM,165,False
Haigler,NE,165,False
Mentasta Lake,AK,165,False
Bolton Valley,VT,165,False
Dorchester,IL,165,False
Deer Creek,IN,165,False
Charlottsville,PA,165,False
Peck,ID,165,False
Lake Leelanau,MI,165,False
Orange Grove Mobile Manor,AZ,165,False
Starrucca,PA,164,False
Alsey,IL,164,False
Avon,MT,164,False
Tollette,AR,164,False
Breckenridge,OK,164,False
West Mineral,KS,164,False
Delmita,TX,164,False
Jordan Valley,OR,164,False
Cairo,WV,164,False
Jersey,GA,164,False
Cheney,NE,164,False
Butters,NC,164,False
Roadstown,NJ,164,False
Hendrum,MN,164,False
Berry,KY,164,False
Eminence,IN,164,False
Gaylesville,AL,164,False
Schell City,MO,164,False
Hunnewell,MO,164,False
Brookeville,MD,164,False
Ross,TX,164,False
Friendsville,PA,164,False
Elk River,ID,164,False
Monterey,VA,164,False
Pleasant Plains,AR,164,False
Maple City,MI,164,False
Minnewaukan,ND,163,False
Corning,KS,163,False
Drakesville,IA,163,False
East Nicolaus,CA,163,False
Fort Shaw,MT,163,False
Cory,IN,163,False
Holliday,MO,163,False
Markleeville,CA,163,False
La Crosse,FL,163,False
Cuney,TX,163,False
Hartstown,PA,163,False
Roy,MT,163,False
Willow,OK,163,False
Days Creek,OR,163,False
Pocahontas,VA,163,False
Watson,AR,163,False
Melbeta,NE,163,False
Welda,KS,163,False
Bradley,SC,163,False
Oakwood,MO,163,False
Stites,ID,163,False
Maybeury,WV,163,False
Dorchester,NJ,163,False
Woodford,SC,163,False
Burnside,PA,163,False
Whitehaven,MD,163,False
Pence,IN,163,False
Ashton,SD,163,False
McKeansburg,PA,163,False
Clare,IA,163,False
Callensburg,PA,163,False
Longdale,OK,163,False
Talma,IN,163,False
Saco,MT,162,False
Aullville,MO,162,False
Millersburg,MI,162,False
Hoodsport,WA,162,False
Geneva,IA,162,False
Oconto,NE,162,False
New Burnside,IL,162,False
Limaville,OH,162,False
Oak Grove CDP (Sumner County),TN,162,False
Peru,KS,162,False
Blairsburg,IA,162,False
Spiritwood Lake,ND,162,False
Sedalia,KY,162,False
Glen Campbell,PA,162,False
Mound Station,IL,162,False
Topaz,CA,162,False
Bairoil,WY,162,False
Waggoner,IL,162,False
Pine Apple,AL,162,False
Empire,NV,162,False
Idaville,PA,162,False
South Hero,VT,162,False
Stoy,IL,162,False
Big Rock,VA,162,False
Pocasset,OK,161,False
Spurgeon,IN,161,False
Scott,IN,161,False
Duneland Beach,IN,161,False
Braddyville,IA,161,False
Brandonville,PA,161,False
Huetter,ID,161,False
Zap,ND,161,False
Palco,KS,161,False
Hartly,DE,161,False
Mockingbird Valley,KY,161,False
East Charlotte,VT,161,False
Trenton,NC,161,False
Powellsville,NC,161,False
Allensville,KY,161,False
Pickering,MO,161,False
Sedgewickville,MO,161,False
Birmingham,MO,161,False
Bald Eagle,PA,161,False
Wopsononock,PA,161,False
Vicksburg CDP (Union County),PA,161,False
Old Bennington,VT,161,False
Antioch,IN,161,False
Moscow,OH,161,False
Warba,MN,161,False
Cimarron City,OK,161,False
Goodell,IA,160,False
Olivet,IL,160,False
Sedgwick,CO,160,False
Pleasant Plain,OH,160,False
Crane,OR,160,False
Kamrar,IA,160,False
West Middleton,IN,160,False
Eugene,IN,160,False
Amsterdam,MT,160,False
Union Dale,PA,160,False
New Site,MS,160,False
Pilot Mound,IA,160,False
Dragoon,AZ,160,False
Rolling Prairie,IN,160,False
Bosworth,MO,160,False
Amesville,OH,160,False
Allen,MD,160,False
Nichols,SC,160,False
Coal Center,PA,160,False
Ollie,IA,160,False
Williamstown,KS,160,False
Ponderosa,NM,160,False
Arbovale,WV,160,False
Emhouse,TX,160,False
Hardwick,CA,160,False
Newbern,IN,159,False
Hattieville,AR,159,False
Tiawah,OK,159,False
Springfield,WI,159,False
Foley,MO,159,False
Octavia,NE,159,False
Reed,AR,159,False
Ferris,IL,159,False
Petrolia,PA,159,False
Smithfield,IL,159,False
Gattman,MS,159,False
Sundown,MO,159,False
Lamont,WA,159,False
Oak Shores,CA,159,False
Aplin,AR,159,False
McClelland,IA,159,False
Guilford,NY,159,False
Atlanta,LA,159,False
Deep River,WA,159,False
Roca,NE,159,False
New Leipzig,ND,159,False
Lansing,MN,159,False
Spring Creek,SD,159,False
Abeytas,NM,159,False
Jolly,TX,159,False
Shambaugh,IA,159,False
Claremont,IL,159,False
Laotto,IN,159,False
Nanticoke Acres,MD,159,False
Vaughnsville,OH,159,False
Northville,SD,159,False
Fort Washington,CA,158,False
Sportmans Shores,OK,158,False
Rosendale,MO,158,False
Daniel,WY,158,False
Haivana Nakya,AZ,158,False
Makaha Valley,HI,158,False
Hardy,NE,158,False
Kempton,PA,158,False
Smithtown,NC,158,False
Makena,HI,158,False
Sena,NM,158,False
Federal Dam,MN,158,False
Wilton Center,IL,158,False
Fort Greely,AK,158,False
Lingleville,TX,158,False
Cottonwood,AZ,158,False
Petty,TX,158,False
Warthen,GA,158,False
Port Alsworth,AK,158,False
Livingston,KY,158,False
Edison,NE,157,False
Floris,IA,157,False
Barlow,OR,157,False
Reading,KS,157,False
Shumway,AZ,157,False
Haleburg,AL,157,False
Auburn,IA,157,False
Kingsbury,TX,157,False
Smithland,IA,157,False
Ballou,OK,157,False
Homestead,MO,157,False
Darling,MS,157,False
Lewis,WI,157,False
Gowen,OK,157,False
Virgilina,VA,157,False
Woodland,MS,157,False
Waterville,IA,157,False
Pittsburg,IN,157,False
Lacassine,LA,157,False
Syracuse,MO,157,False
Webster,IN,157,False
Elgin,TN,157,False
New Edinburg,AR,157,False
Mooreton,ND,157,False
Randall,IA,157,False
Otterville,IL,157,False
Beason,IL,157,False
Slayden,TN,157,False
Magnolia Beach,TX,157,False
Erhard,MN,157,False
Rodessa,LA,157,False
Rush Hill,MO,157,False
Foss,OK,157,False
Enville,TN,157,False
Archer,IA,156,False
Sehili,AZ,156,False
East Columbia,TX,156,False
Norwood,MI,156,False
Grantsburg,IN,156,False
South Edmeston,NY,156,False
Kamaili,HI,156,False
Frankfort Springs,PA,156,False
Concord,IL,156,False
Tabiona,UT,156,False
Rexford,KS,156,False
Campus,IL,156,False
Blanford,IN,156,False
Altamont,MO,156,False
La Victoria,TX,156,False
Pace,MS,156,False
Naper,NE,156,False
Wimbledon,ND,156,False
Rocky Point,MT,156,False
Stone Bluff,IN,156,False
Lowpoint,IL,156,False
Eagle Rock,VA,156,False
Pittsburg,OK,156,False
Stone Creek,OH,156,False
Chittenden,VT,156,False
Guthrie,TX,156,False
Broughton,IL,156,False
Bondurant,WY,156,False
Dixie,WA,156,False
Brooktree Park,ND,156,False
Five Points,AL,155,False
Gakona,AK,155,False
Wheeler,IN,155,False
Mission Woods,KS,155,False
Reeves,LA,155,False
Sutton,VT,155,False
Lucky,LA,155,False
Morrow,LA,155,False
Goodland,FL,155,False
Sheldon,ND,155,False
Hickory Corners,MI,155,False
Mace,IN,155,False
Cape May Point,NJ,155,False
Ashland,LA,155,False
Malta Bend,MO,155,False
Old Harbor,AK,155,False
McFall,MO,155,False
Arnegard,ND,155,False
Miamiville,OH,155,False
Timblin,PA,155,False
Apple Grove,WV,155,False
Ridgeville,AL,155,False
Sisquoc,CA,155,False
Winger,MN,155,False
Welton,IA,155,False
La Fayette,IL,155,False
Raymond,OH,155,False
Rocky Comfort,MO,155,False
Camp Three,MT,155,False
King William,VA,155,False
Singers Glen,VA,155,False
Washta,IA,155,False
Centerville CDP (Fresno County),CA,155,False
Villa Verde,TX,155,False
Quinwood,WV,155,False
Macksburg,OH,155,False
Valley Hi,OH,155,False
Felton,MN,155,False
Norris,SD,155,False
Corwin Springs,MT,155,False
Palmer,KS,155,False
New Lebanon,PA,155,False
Millersburg,IA,155,False
Netawaka,KS,155,False
Nespelem,WA,155,False
Mount Auburn,IA,154,False
Lowes,KY,154,False
Belle Valley,OH,154,False
Monument,OR,154,False
Mosquito Lake,AK,154,False
Urie,WY,154,False
Bates City,MO,154,False
Burlington,PA,154,False
Commerce,MO,154,False
Elm Grove,OK,154,False
Tacoma,VA,154,False
Camden-on-Gauley,WV,154,False
Williamson,IL,154,False
Allens Grove,WI,154,False
Vanceboro,ME,154,False
Terlingua,TX,154,False
Napeague,NY,154,False
Kino Springs,AZ,154,False
Borup,MN,154,False
Ritchie,IL,154,False
Murtaugh,ID,154,False
Garvin,OK,154,False
Saltillo,IN,154,False
Pindall,AR,154,False
Cedar Fort,UT,154,False
Turney,MO,153,False
Blue Mountain,AR,153,False
North Bay,NY,153,False
Newtonville,IN,153,False
Bainville,MT,153,False
Big Falls,MN,153,False
Tuckahoe,NJ,153,False
Benbow,CA,153,False
Clemons,IA,153,False
Volin,SD,153,False
West Brooklyn,IL,153,False
South Lincoln,VT,153,False
Robeson Extension,PA,153,False
Roseville,PA,153,False
Marquand,MO,153,False
Carthage,SD,153,False
Middletown Springs,VT,153,False
Grady,NM,153,False
East Sharpsburg,PA,153,False
Chester,IA,153,False
Katherine,AZ,153,False
Rochester,OH,153,False
Caney,OK,153,False
Marble City,OK,153,False
Shirleysburg,PA,153,False
Rarden,OH,153,False
El Chaparral,TX,153,False
Woodloch,TX,153,False
Williston,MD,153,False
Stewartsville,IN,153,False
Cambridge,KY,153,False
East Rochester,OH,152,False
Wilsey,KS,152,False
Tatums,OK,152,False
Searsboro,IA,152,False
Rockfield,IN,152,False
Beverly,KS,152,False
Rosalia,KS,152,False
Cheyney University,PA,152,False
Whiting,MO,152,False
Mason City,NE,152,False
South Carrollton,KY,152,False
Chunchula,AL,152,False
Venango,NE,152,False
Litchville,ND,152,False
Melrose,IA,152,False
Hillsboro,VA,152,False
Hughesville,MO,152,False
Creswell,NC,152,False
Denton,NE,152,False
Pryorsburg,KY,152,False
Banner,IL,152,False
Coats,KS,152,False
Preemption,IL,152,False
Clearmont,MO,152,False
Castle,OK,152,False
Lake Everett,IN,152,False
Colony,OK,151,False
La Platte,NE,151,False
Harrisville,OH,151,False
Faceville,GA,151,False
Ruth,CA,151,False
Walshville,IL,151,False
Rockland,ID,151,False
St. Leo,MN,151,False
Captiva,FL,151,False
Fort Laramie,WY,151,False
Medora,ND,151,False
Zumbro Falls,MN,151,False
Rockingham,GA,151,False
Pine Level,FL,151,False
West Elkton,OH,151,False
Hendersonville,PA,151,False
Marietta,IN,151,False
Stanwood,MI,151,False
Airport Road Addition,TX,151,False
Hanover,WI,151,False
South Amana,IA,151,False
Melvin,TX,151,False
Keensburg,IL,151,False
Orrville,AL,151,False
Bishop Hill,IL,151,False
Bieber,CA,151,False
Osterdock,IA,151,False
Linds Crossing,PA,151,False
Shiloh,TN,150,False
Onward,IN,150,False
Tupman,CA,150,False
Cayuga,OK,150,False
Neosho Falls,KS,150,False
Odin,MN,150,False
Salesville,OH,150,False
Redmon,IL,150,False
Hawleyville,CT,150,False
Ayrshire,IA,150,False
Nilwood,IL,150,False
Stonega,VA,150,False
Zoar,WI,150,False
Stockett,MT,150,False
Garrattsville,NY,150,False
Woodburn,IA,150,False
Aneta,ND,150,False
Olds,IA,150,False
Mellott,IN,150,False
Baxter,WV,150,False
Barnes,KS,150,False
Graceton,PA,150,False
Max,NE,149,False
